期間,株式コード,上場コード,銘柄名称,取引所
2023/04,6569,11,日総工産,1
2023/04,6570,12,共和コーポレーション,1
2023/04,6571,11,キュービーネットホールディング,1
2023/04,6572,11,ＲＰＡホールディングス,1
2023/04,6573,14,アジャイルメディア・ネットワー,1
2023/04,6574,14,コンヴァノ,1
2023/04,6575,,ヒューマン・アソシエイツ・ホー,
2023/04,6576,15,揚工舎,1
2023/04,6577,14,ベストワンドットコム,1
2023/04,6578,12,エヌリンクス,1
2023/04,6579,14,ログリー,1
2023/04,6580,14,ライトアップ,1
2023/04,6581,,工機ホールディングス,
2023/04,6583,,松下冷機,
2023/04,6584,11,三桜工業,1
2023/04,6585,,ニデックアドバンスドモータ,
2023/04,6586,11,マキタ,1
2023/04,6587,,パナソニック　エコシステムズ,
2023/04,6588,11,東芝テック,1
2023/04,6590,11,芝浦メカトロニクス,1
2023/04,6591,,西芝電機,
2023/04,6592,11,マブチモーター,1
2023/04,6593,,ローヤル電機,
2023/04,6594,11,ニデック,1
2023/04,6596,15,筑波精工,1
2023/04,6597,14,ＨＰＣシステムズ,1
2023/04,6599,12,エブレン,1
2023/04,6612,14,バルミューダ,1
2023/04,6613,14,ＱＤレーザ,1
2023/04,6614,12,シキノハイテック,1
2023/04,6615,11,ユー・エム・シー・エレクトロニ,1
2023/04,6616,11,トレックス・セミコンダクター,1
2023/04,6617,11,東光高岳,1
2023/04,6618,14,大泉製作所,1
2023/04,6619,11,ダブル・スコープ,1
2023/04,6620,11,宮越ホールディングス,1
2023/04,6621,,高岳製作所,
2023/04,6622,11,ダイヘン,1
2023/04,6623,31,愛知電機,3
2023/04,6624,,ダイヤゼブラ電機,
2023/04,6625,12,ＪＡＬＣＯホールディングス,1
2023/04,6626,12,ＳＥＭＩＴＥＣ,1
2023/04,6627,12,テラプローブ,1
2023/04,6628,,オンキヨーホームエンターテイメ,
2023/04,6629,12,テクノホライゾン,1
2023/04,6630,11,ヤーマン,1
2023/04,6632,11,ＪＶＣケンウッド,1
2023/04,6633,12,Ｃ＆Ｇシステムズ,1
2023/04,6634,12,ネクスグループ,1
2023/04,6635,12,大日光・エンジニアリング,1
2023/04,6636,,Ａｓｉａｎ　Ｔｒａｄｉｎｇ　Ｃ,
2023/04,6637,12,寺崎電気産業,1
2023/04,6638,11,ミマキエンジニアリング,1
2023/04,6639,,コンテック,
2023/04,6640,11,Ｉ－ＰＥＸ,1
2023/04,6641,11,日新電機,1
2023/04,6643,12,戸上電機製作所,1
2023/04,6644,11,大崎電気工業,1
2023/04,6645,11,オムロン,1
2023/04,6646,,エナジーサポート,
2023/04,6647,12,森尾電機,1
2023/04,6648,12,かわでん,1
2023/04,6650,,春日電機,
2023/04,6651,11,日東工業,1
2023/04,6652,11,ＩＤＥＣ,1
2023/04,6653,11,正興電機製作所,1
2023/04,6654,12,不二電機工業,1
2023/04,6655,32,東洋電機,3
2023/04,6656,12,インスペック,1
2023/04,6657,,ＤＮライティング,
2023/04,6658,12,シライ電子工業,1
2023/04,6659,12,メディアリンクス,1
2023/04,6660,,インネクスト,
2023/04,6661,,オプテックス・エフエー,
2023/04,6662,12,ユビテック,1
2023/04,6663,12,太洋工業,1
2023/04,6664,12,オプトエレクトロニクス,1
2023/04,6665,,マイクロンメモリ　ジャパン,
2023/04,6666,12,リバーエレテック,1
2023/04,6667,,シコー,
2023/04,6668,12,アドテック　プラズマ　テクノロ,1
2023/04,6669,,シーシーエス,
2023/04,6670,12,ＭＣＪ,1
2023/04,6671,,アーム電子,
2023/04,6672,,レイテックス,
2023/04,6674,11,ジーエス・ユアサ　コーポレーシ,1
2023/04,6675,11,サクサホールディングス,1
2023/04,6676,11,メルコホールディングス,1
2023/04,6677,12,エスケーエレクトロニクス,1
2023/04,6678,11,テクノメディカ,1
2023/04,6679,,サイレックス・テクノロジー,
2023/04,6680,,アイ・ビー・エム,
2023/04,6682,,ノーザン・テレコム,
2023/04,6683,,ゼネラル・エレクトリック,
2023/04,6684,,ヒューレット・パッカード,
2023/04,6685,,フィリップス・エレクトロニクス,
2023/04,6686,,モトローラ,
2023/04,6687,,アルカテル・ルーセント,
2023/04,6688,,テキサス・インスツルメンツ,
2023/04,6689,,アップル・コンピュータ,
2023/04,6694,12,ズーム,1
2023/04,6695,15,トリプルワン,1
2023/04,6696,14,トラース・オン・プロダクト,1
2023/04,6697,14,テックポイント・インク　ＪＤＲ,1
2023/04,6698,12,ヴィスコ・テクノロジーズ,1
2023/04,6699,11,ダイヤモンドエレクトリックホー,1
2023/04,6701,11,ＮＥＣ,1
2023/04,6702,11,富士通,1
2023/04,6703,11,ＯＫＩ,1
2023/04,6704,11,岩崎通信機,1
2023/04,6705,,ＮＥＣプラットフォームズ,
2023/04,6706,11,電気興業,1
2023/04,6707,11,サンケン電気,1
2023/04,6708,,宮崎エプソン,
2023/04,6709,,明星電気,
2023/04,6710,,サクサテクノ栃木,
2023/04,6711,,高見沢電機製作所,
2023/04,6712,,田村電機製作所,
2023/04,6714,,神田通信工業,
2023/04,6715,12,ナカヨ,1
2023/04,6716,,パーキングソリューションズ,
2023/04,6717,,富士通テレコムネットワークス,
2023/04,6718,11,アイホン,1
2023/04,6719,,富士通コンポーネント,
2023/04,6720,,プリヴェ企業投資ホールディング,
2023/04,6721,12,ウインテスト,1
2023/04,6722,,エイアンドティー,
2023/04,6723,11,ルネサスエレクトロニクス,1
2023/04,6724,11,セイコーエプソン,1
2023/04,6726,,オー・エイチ・ティー,
2023/04,6727,11,ワコム,1
2023/04,6728,11,アルバック,1
2023/04,6729,,オンキヨーサウンド＆ビジョン,
2023/04,6730,12,アクセル,1
2023/04,6731,12,ピクセラ,1
2023/04,6732,,ノース,
2023/04,6734,12,ニューテック,1
2023/04,6735,,ディーアンドエムホールディング,
2023/04,6736,12,サン電子,1
2023/04,6737,11,ＥＩＺＯ,1
2023/04,6738,,東研,
2023/04,6739,,アドテックス,
2023/04,6740,11,ジャパンディスプレイ,1
2023/04,6741,11,日本信号,1
2023/04,6742,11,京三製作所,1
2023/04,6743,12,大同信号,1
2023/04,6744,11,能美防災,1
2023/04,6745,11,ホーチキ,1
2023/04,6746,,デクセリアルズ,
2023/04,6747,,ＫＩホールディングス,
2023/04,6748,12,星和電機,1
2023/04,6749,,マスプロ電工,
2023/04,6750,11,エレコム,1
2023/04,6751,,日本無線,
2023/04,6752,11,パナソニック　ホールディングス,1
2023/04,6753,11,シャープ,1
2023/04,6754,11,アンリツ,1
2023/04,6755,11,富士通ゼネラル,1
2023/04,6756,,日立国際電気,
2023/04,6757,12,ＯＳＧコーポレーション,1
2023/04,6758,11,ソニーグループ,1
2023/04,6759,,トーキン,
2023/04,6760,,カシオマイクロニクス,
2023/04,6761,,アイワ,
2023/04,6762,11,ＴＤＫ,1
2023/04,6763,11,帝国通信工業,1
2023/04,6764,,三洋電機,
2023/04,6765,,ケンウッド,
2023/04,6766,,クラウン,
2023/04,6767,,ミツミ電機,
2023/04,6768,11,タムラ製作所,1
2023/04,6769,12,ザインエレクトロニクス,1
2023/04,6770,11,アルプスアルパイン,1
2023/04,6771,12,池上通信機,1
2023/04,6772,12,東京コスモス電機,1
2023/04,6773,,パイオニア,
2023/04,6774,,東京三洋電機,
2023/04,6774,,グラスバレー,
2023/04,6775,12,ＴＢグループ,1
2023/04,6776,12,天昇電気工業,1
2023/04,6777,12,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,1
2023/04,6778,12,アルチザネットワークス,1
2023/04,6779,11,日本電波工業,1
2023/04,6780,,日立電子,
2023/04,6781,,パナソニック　モバイル,
2023/04,6782,,パナソニック　システムネットワ,
2023/04,6783,,ＰＨＣ,
2023/04,6784,,プラネックスホールディング,
2023/04,6785,11,鈴木,1
2023/04,6786,12,ＲＶＨ,1
2023/04,6787,11,メイコー,1
2023/04,6788,11,日本トリム,1
2023/04,6789,11,ローランド　ディー．ジー．,1
2023/04,6790,,野田スクリーン,
2023/04,6791,,日本コロムビア,
2023/04,6792,,日本ビクター,
2023/04,6793,,山水電気,
2023/04,6794,11,フォスター電機,1
2023/04,6795,,ｕｎｉｄｅｎ２１,
2023/04,6796,,フォルシアクラリオン・エレクト,
2023/04,6797,32,名古屋電機工業,3
2023/04,6798,11,ＳＭＫ,1
2023/04,6799,,日本マランツ,
2023/04,6800,11,ヨコオ,1
2023/04,6801,,埼玉村田製作所,
2023/04,6802,,赤井電機,
2023/04,6803,12,ティアック,1
2023/04,6804,11,ホシデン,1
2023/04,6805,,八木アンテナ,
2023/04,6806,11,ヒロセ電機,1
2023/04,6807,11,日本航空電子工業,1
2023/04,6808,,シントム,
2023/04,6809,11,ＴＯＡ,1
2023/04,6810,11,マクセル,1
2023/04,6811,,リゾート＆メディカル,
2023/04,6812,,ジャルコ,
2023/04,6813,,ナカミチ,
2023/04,6814,11,古野電気,1
2023/04,6815,,ユニデンホールディングス,
2023/04,6816,,アルパイン,
2023/04,6817,11,スミダコーポレーション,1
2023/04,6818,,島田理化工業,
2023/04,6819,12,伊豆シャボテンリゾート,1
2023/04,6820,11,アイコム,1
2023/04,6821,,八重洲無線,
2023/04,6822,12,大井電気,1
2023/04,6823,11,リオン,1
2023/04,6824,12,新コスモス電機,1
2023/04,6825,,パトライト,
2023/04,6826,,本多通信工業,
2023/04,6827,,東北パイオニア,
2023/04,6828,,シチズンファインテック,
2023/04,6829,,ソーテック,
2023/04,6830,,ＹＯＺＡＮ,
2023/04,6832,12,アオイ電子,1
2023/04,6833,,日本電産リード,
2023/04,6834,12,精工技研,1
2023/04,6835,12,アライドテレシスホールディング,1
2023/04,6836,12,ぷらっとホーム,1
2023/04,6837,12,京写,1
2023/04,6838,12,多摩川ホールディングス,1
2023/04,6839,,船井電機,
2023/04,6840,12,ＡＫＩＢＡホールディングス,1
2023/04,6841,11,横河電機,1
2023/04,6842,,ユニパルス,
2023/04,6843,,エネゲート,
2023/04,6844,11,新電元工業,1
2023/04,6845,11,アズビル,1
2023/04,6846,32,中央製作所,3
2023/04,6847,,安藤電気,
2023/04,6848,12,東亜ディーケーケー,1
2023/04,6849,11,日本光電,1
2023/04,6850,11,チノー,1
2023/04,6851,,大倉電気,
2023/04,6852,,テクノ・セブン,
2023/04,6853,11,共和電業,1
2023/04,6854,,リーデック,
2023/04,6855,12,日本電子材料,1
2023/04,6856,11,堀場製作所,1
2023/04,6857,11,アドバンテスト,1
2023/04,6858,12,小野測器,1
2023/04,6859,11,エスペック,1
2023/04,6860,,パナソニック　デバイスＳＵＮＸ,
2023/04,6861,11,キーエンス,1
2023/04,6862,12,ミナトホールディングス,1
2023/04,6863,12,ニレコ,1
2023/04,6864,12,エヌエフホールディングス,1
2023/04,6865,,テスコン,
2023/04,6866,11,日置電機,1
2023/04,6867,12,リーダー電子,1
2023/04,6868,,東京カソード研究所,
2023/04,6869,11,シスメックス,1
2023/04,6870,12,日本フェンオール,1
2023/04,6871,11,日本マイクロニクス,1
2023/04,6872,,日本コーリン,
2023/04,6873,,日立ハイテク電子エンジニアリン,
2023/04,6874,12,協立電機,1
2023/04,6875,11,メガチップス,1
2023/04,6876,,光波,
2023/04,6877,12,ＯＢＡＲＡ　ＧＲＯＵＰ,1
2023/04,6878,,長野日本無線,
2023/04,6879,11,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,1
2023/04,6880,,シンワ,
2023/04,6881,12,キョウデン,1
2023/04,6882,12,三社電機製作所,1
2023/04,6883,,ニデックコンポーネンツ,
2023/04,6884,,デジタル,
2023/04,6885,,アマダウエルドテック,
2023/04,6886,,グラフィック　プロダクツ,
2023/04,6887,,日本エルエスアイカード,
2023/04,6888,12,アクモス,1
2023/04,6889,,オーデリック,
2023/04,6890,12,フェローテックホールディングス,1
2023/04,6891,,イーター電機工業,
2023/04,6892,,シチズン電子,
2023/04,6893,,タイテック,
2023/04,6894,12,パルステック工業,1
2023/04,6895,,ダイヤモンド電機,
2023/04,6896,,北川工業,
2023/04,6897,12,ツインバード,1
2023/04,6898,12,トミタ電機,1
2023/04,6899,12,ＡＳＴＩ,1
2023/04,6900,,岩手村田製作所,
2023/04,6901,12,沢藤電機,1
2023/04,6902,11,デンソー,1
2023/04,6903,,日興電機工業,
2023/04,6904,11,原田工業,1
2023/04,6905,11,コーセル,1
2023/04,6906,,キヤノンコンポーネンツ,
2023/04,6907,12,ジオマテック,1
2023/04,6908,11,イリソ電子工業,1
2023/04,6909,,北部通信工業,
2023/04,6910,,富士フイルムヘルスケアマニュフ,
2023/04,6911,,日清紡マイクロデバイス,
2023/04,6912,12,菊水ホールディングス,1
2023/04,6913,,バッファロー,
2023/04,6914,11,オプテックスグループ,1
2023/04,6915,12,千代田インテグレ,1
2023/04,6916,,アイ・オー・データ機器,
2023/04,6917,,ＴＤＫラムダ,
2023/04,6918,12,アバールデータ,1
2023/04,6919,12,ケル,1
2023/04,6920,11,レーザーテック,1
2023/04,6921,,東光電気,
2023/04,6922,,キヤノンプロダクションプリンテ,
2023/04,6923,11,スタンレー電気,1
2023/04,6924,11,岩崎電気,1
2023/04,6925,11,ウシオ電機,1
2023/04,6926,12,岡谷電機産業,1
2023/04,6927,12,ヘリオス　テクノ　ホールディン,1
2023/04,6928,11,エノモト,1
2023/04,6929,11,日本セラミック,1
2023/04,6930,12,日本アンテナ,1
2023/04,6931,,ジーエス・ユアサ　インダストリ,
2023/04,6932,11,遠藤照明,1
2023/04,6933,,ＹＵＡＳＡ,
2023/04,6934,,新神戸電機,
2023/04,6935,,日本デジタル研究所,
2023/04,6936,,トーカン,
2023/04,6937,11,古河電池,1
2023/04,6938,12,双信電機,1
2023/04,6939,,ユー・エム・シー・ジャパン,
2023/04,6940,,真田ＫＯＡ,
2023/04,6941,11,山一電機,1
2023/04,6942,12,ソフィアホールディングス,1
2023/04,6943,12,ＮＫＫスイッチズ,1
2023/04,6944,,アイレックス,
2023/04,6945,,富士通フロンテック,
2023/04,6946,12,日本アビオニクス,1
2023/04,6947,11,図研,1
2023/04,6948,,住友電装,
2023/04,6949,,京セラクリスタルデバイス,
2023/04,6950,,ワイ・イー・データ,
2023/04,6951,11,日本電子,1
2023/04,6952,11,カシオ計算機,1
2023/04,6953,,日本ＮＣＲ,
2023/04,6954,11,ファナック,1
2023/04,6955,12,ＦＤＫ,1
2023/04,6956,,神明電機,
2023/04,6957,12,芝浦電子,1
2023/04,6958,11,日本ＣＭＫ,1
2023/04,6959,,アマダメトレックス,
2023/04,6960,12,フクダ電子,1
2023/04,6961,11,エンプラス,1
2023/04,6962,11,大真空,1
2023/04,6963,11,ローム,1
2023/04,6964,12,サンコー,1
2023/04,6965,11,浜松ホトニクス,1
2023/04,6966,11,三井ハイテック,1
2023/04,6967,11,新光電気工業,1
2023/04,6968,,グラフテック,
2023/04,6969,12,松尾電機,1
2023/04,6970,,日本コンラックス,
2023/04,6971,11,京セラ,1
2023/04,6972,,エルナー,
2023/04,6973,12,協栄産業,1
2023/04,6974,,日本インター,
2023/04,6975,,ＮＥＯＭＡＸ,
2023/04,6976,11,太陽誘電,1
2023/04,6977,12,日本抵抗器製作所,1
2023/04,6978,,ローム・アポロ,
2023/04,6979,,ローム・ワコー,
2023/04,6980,,昭和電工マテリアルズ・エレクト,
2023/04,6981,11,村田製作所,1
2023/04,6982,12,リード,1
2023/04,6984,,パナソニック　ライティングシス,
2023/04,6985,,ユーシン,
2023/04,6986,11,双葉電子工業,1
2023/04,6987,,富士通東和エレクトロン,
2023/04,6988,11,日東電工,1
2023/04,6989,11,北陸電気工業,1
2023/04,6990,,ヤギシタ電機,
2023/04,6991,,パナソニック電工,
2023/04,6992,,マーレエレクトリックドライブズ,
2023/04,6993,12,大黒屋ホールディングス,1
2023/04,6994,12,指月電機製作所,1
2023/04,6995,11,東海理化電機製作所,1
2023/04,6996,11,ニチコン,1
2023/04,6997,11,日本ケミコン,1
2023/04,6998,12,日本タングステン,1
2023/04,6999,11,ＫＯＡ,1
2023/04,7003,11,三井Ｅ＆Ｓ,1
2023/04,7004,11,日立造船,1
2023/04,7007,,佐世保重工業,
2023/04,7011,11,三菱重工業,1
2023/04,7012,11,川崎重工業,1
2023/04,7013,11,ＩＨＩ,1
2023/04,7014,12,名村造船所,1
2023/04,7018,12,内海造船,1
2023/04,7020,,サノヤス・ライド,
2023/04,7021,12,ニッチツ,1
2023/04,7022,12,サノヤスホールディングス,1
2023/04,7030,11,スプリックス,1
2023/04,7031,14,インバウンドテック,1
2023/04,7033,11,マネジメントソリューションズ,1
2023/04,7034,11,プロレド・パートナーズ,1
2023/04,7035,11,ａｎｄ　ｆａｃｔｏｒｙ,1
2023/04,7036,14,イーエムネットジャパン,1
2023/04,7037,11,テノ．ホールディングス,1
2023/04,7038,11,フロンティア・マネジメント,1
2023/04,7039,14,ブリッジインターナショナル,1
2023/04,7040,12,サン・ライフホールディング,1
2023/04,7041,14,ＣＲＧホールディングス,1
2023/04,7042,12,アクセスグループ・ホールディン,1
2023/04,7043,14,アルー,1
2023/04,7044,11,ピアラ,1
2023/04,7045,,ツクイスタッフ,
2023/04,7046,14,ＴＤＳＥ,1
2023/04,7047,14,ポート,1
2023/04,7048,14,ベルトラ,1
2023/04,7049,14,識学,1
2023/04,7050,14,フロンティアインターナショナル,1
2023/04,7052,,信貴造船所,
2023/04,7056,15,マルク,1
2023/04,7057,12,エヌ・シー・エヌ,1
2023/04,7058,12,共栄セキュリティーサービス,1
2023/04,7059,11,コプロ・ホールディングス,1
2023/04,7060,11,ギークス,1
2023/04,7061,14,日本ホスピスホールディングス,1
2023/04,7062,14,フレアス,1
2023/04,7063,14,Ｂｉｒｄｍａｎ,1
2023/04,7064,14,ハウテレビジョン,1
2023/04,7065,12,ユーピーアール,1
2023/04,7066,14,ピアズ,1
2023/04,7067,14,ブランディングテクノロジー,1
2023/04,7068,14,フィードフォースグループ,1
2023/04,7069,14,サイバー・バズ,1
2023/04,7070,,ＳＩホールディングス,
