期間,株式コード,上場コード,銘柄名称,終値
2022/04,6531,,リファインバース,
2022/04,6532,011,ベイカレント・コンサルティング,43150
2022/04,6533,011,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉ,2559
2022/04,6534,,Ｄ．Ａ．コンソーシアムホールデ,
2022/04,6535,011,アイモバイル,1319
2022/04,6537,014,ＷＡＳＨハウス,384
2022/04,6538,011,キャリアインデックス,570
2022/04,6539,011,ＭＳ－Ｊａｐａｎ,813
2022/04,6540,012,船場,744
2022/04,6541,,グレイステクノロジー,
2022/04,6542,012,ＦＣホールディングス,845
2022/04,6543,012,日宣,1126
2022/04,6544,011,ジャパンエレベーターサービスホ,1714
2022/04,6545,014,インターネットインフィニティー,370
2022/04,6546,012,フルテック,1406
2022/04,6547,012,グリーンズ,613
2022/04,6548,014,旅工房,725
2022/04,6549,012,ディーエムソリューションズ,742
2022/04,6550,014,Ｕｎｉｐｏｓ,140
2022/04,6551,012,ツナググループ・ホールディング,276
2022/04,6552,012,ＧａｍｅＷｉｔｈ,519
2022/04,6553,011,ソウルドアウト,1805
2022/04,6554,014,エスユーエス,760
2022/04,6555,012,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,710
2022/04,6556,011,ウェルビー,980
2022/04,6557,014,ＡＩＡＩグループ,704
2022/04,6558,014,クックビズ,864
2022/04,6560,011,エル・ティー・エス,2825
2022/04,6561,014,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,825
2022/04,6562,014,ジーニー,993
2022/04,6563,014,みらいワークス,700
2022/04,6564,011,ミダックホールディングス,2121
2022/04,6565,012,ＡＢホテル,1266
2022/04,6566,012,要興業,838
2022/04,6567,014,ＳＥＲＩＯホールディングス,470
2022/04,6568,014,神戸天然物化学,1125
2022/04,6569,011,日総工産,665
2022/04,6570,012,共和コーポレーション,505
2022/04,6571,011,キュービーネットホールディング,1439
2022/04,6572,011,ＲＰＡホールディングス,364
2022/04,6573,014,アジャイルメディア・ネットワー,370
2022/04,6574,014,コンヴァノ,684
2022/04,6575,,ヒューマン・アソシエイツ・ホー,
2022/04,6577,014,ベストワンドットコム,1675
2022/04,6578,012,エヌリンクス,207
2022/04,6579,014,ログリー,573
2022/04,6580,014,ライトアップ,2678
2022/04,6581,,工機ホールディングス,
2022/04,6583,,松下冷機,
2022/04,6584,011,三桜工業,704
2022/04,6585,,ニデックアドバンスドモータ,
2022/04,6586,011,マキタ,3871
2022/04,6587,,パナソニック　エコシステムズ,
2022/04,6588,011,東芝テック,4425
2022/04,6590,011,芝浦メカトロニクス,7390
2022/04,6591,,西芝電機,
2022/04,6592,011,マブチモーター,3485
2022/04,6594,011,ニデック,8539
2022/04,6597,014,ＨＰＣシステムズ,1947
2022/04,6599,012,エブレン,2299
2022/04,6612,014,バルミューダ,3225
2022/04,6613,014,ＱＤレーザ,532
2022/04,6614,012,シキノハイテック,1940
2022/04,6615,011,ユー・エム・シー・エレクトロニ,402
2022/04,6616,011,トレックス・セミコンダクター,2290
2022/04,6617,011,東光高岳,1619
2022/04,6618,014,大泉製作所,790
2022/04,6619,011,ダブル・スコープ,958
2022/04,6620,011,宮越ホールディングス,864
2022/04,6621,,高岳製作所,
2022/04,6622,011,ダイヘン,3730
2022/04,6624,,ダイヤゼブラ電機,
2022/04,6625,012,ＪＡＬＣＯホールディングス,167
2022/04,6626,012,ＳＥＭＩＴＥＣ,6510
2022/04,6627,012,テラプローブ,1360
2022/04,6629,012,テクノホライゾン,490
2022/04,6630,011,ヤーマン,1241
2022/04,6632,011,ＪＶＣケンウッド,185
2022/04,6633,012,Ｃ＆Ｇシステムズ,282
2022/04,6634,012,ネクスグループ,172
2022/04,6635,012,大日光・エンジニアリング,507
2022/04,6637,012,寺崎電気産業,1011
2022/04,6638,011,ミマキエンジニアリング,684
2022/04,6639,012,コンテック,2695
2022/04,6640,011,Ｉ－ＰＥＸ,1423
2022/04,6641,011,日新電機,1393
2022/04,6643,012,戸上電機製作所,1690
2022/04,6644,011,大崎電気工業,492
2022/04,6645,011,オムロン,7726
2022/04,6647,012,森尾電機,1666
2022/04,6648,012,かわでん,2219
2022/04,6650,,春日電機,
2022/04,6651,011,日東工業,1532
2022/04,6652,011,ＩＤＥＣ,2311
2022/04,6653,011,正興電機製作所,1135
2022/04,6654,012,不二電機工業,1118
2022/04,6656,012,インスペック,1459
2022/04,6658,012,シライ電子工業,392
2022/04,6659,012,メディアリンクス,233
2022/04,6662,012,ユビテック,227
2022/04,6663,012,太洋工業,399
2022/04,6664,012,オプトエレクトロニクス,395
2022/04,6665,,マイクロンメモリ　ジャパン,
2022/04,6666,012,リバーエレテック,955
2022/04,6667,,シコー,
2022/04,6668,012,アドテック　プラズマ　テクノロ,2024
2022/04,6670,012,ＭＣＪ,851
2022/04,6672,,レイテックス,
2022/04,6674,011,ジーエス・ユアサ　コーポレーシ,2267
2022/04,6675,011,サクサホールディングス,1497
2022/04,6676,011,メルコホールディングス,3975
2022/04,6677,012,エスケーエレクトロニクス,789
2022/04,6678,011,テクノメディカ,1558
2022/04,6694,012,ズーム,1196
2022/04,6696,014,トラース・オン・プロダクト,296
2022/04,6698,012,ヴィスコ・テクノロジーズ,755
2022/04,6699,011,ダイヤモンドエレクトリックホー,941
2022/04,6701,011,ＮＥＣ,5050
2022/04,6702,011,富士通,18685
2022/04,6703,011,ＯＫＩ,845
2022/04,6704,011,岩崎通信機,843
2022/04,6705,,ＮＥＣプラットフォームズ,
2022/04,6706,011,電気興業,2445
2022/04,6707,011,サンケン電気,4830
2022/04,6708,,宮崎エプソン,
2022/04,6709,,明星電気,
2022/04,6710,,サクサテクノ栃木,
2022/04,6711,,高見沢電機製作所,
2022/04,6712,,田村電機製作所,
2022/04,6714,,神田通信工業,
2022/04,6715,012,ナカヨ,1086
2022/04,6717,,富士通テレコムネットワークス,
2022/04,6718,011,アイホン,1990
2022/04,6719,,富士通コンポーネント,
2022/04,6720,,プリヴェ企業投資ホールディング,
2022/04,6721,012,ウインテスト,140
2022/04,6723,011,ルネサスエレクトロニクス,1408
2022/04,6724,011,セイコーエプソン,1818
2022/04,6726,,オー・エイチ・ティー,
2022/04,6727,011,ワコム,946
2022/04,6728,011,アルバック,5160
2022/04,6730,012,アクセル,956
2022/04,6731,012,ピクセラ,14
2022/04,6732,,ノース,
2022/04,6734,012,ニューテック,1108
2022/04,6735,,ディーアンドエムホールディング,
2022/04,6736,012,サン電子,1559
2022/04,6737,011,ＥＩＺＯ,3390
2022/04,6740,011,ジャパンディスプレイ,67
2022/04,6741,011,日本信号,903
2022/04,6742,011,京三製作所,438
2022/04,6743,012,大同信号,555
2022/04,6744,011,能美防災,1916
2022/04,6745,011,ホーチキ,1203
2022/04,6746,,デクセリアルズ,
2022/04,6747,,ＫＩホールディングス,
2022/04,6748,012,星和電機,505
2022/04,6749,,マスプロ電工,
2022/04,6750,011,エレコム,1562
2022/04,6751,,日本無線,
2022/04,6752,011,パナソニック　ホールディングス,1160.5
2022/04,6753,011,シャープ,1100
2022/04,6754,011,アンリツ,1643
2022/04,6755,011,富士通ゼネラル,2315
2022/04,6756,,日立国際電気,
2022/04,6757,012,ＯＳＧコーポレーション,966
2022/04,6758,011,ソニーグループ,11220
2022/04,6759,,トーキン,
2022/04,6761,,アイワ,
2022/04,6762,011,ＴＤＫ,4065
2022/04,6763,011,帝国通信工業,1435
2022/04,6764,,三洋電機,
2022/04,6765,,ケンウッド,
2022/04,6766,,クラウン,
2022/04,6767,,ミツミ電機,
2022/04,6768,011,タムラ製作所,552
2022/04,6769,012,ザインエレクトロニクス,753
2022/04,6770,011,アルプスアルパイン,1155
2022/04,6771,012,池上通信機,618
2022/04,6772,012,東京コスモス電機,1700
2022/04,6773,,パイオニア,
2022/04,6774,,東京三洋電機,
2022/04,6774,,グラスバレー,
2022/04,6775,012,ＴＢグループ,159
2022/04,6776,012,天昇電気工業,320
2022/04,6777,012,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,1241
2022/04,6778,012,アルチザネットワークス,1164
2022/04,6779,011,日本電波工業,1193
2022/04,6780,,日立電子,
2022/04,6781,,パナソニック　モバイル,
2022/04,6782,,パナソニック　システムネットワ,
2022/04,6783,,ＰＨＣ,
2022/04,6785,011,鈴木,759
2022/04,6786,012,ＲＶＨ,70
2022/04,6787,011,メイコー,3495
2022/04,6788,011,日本トリム,2250
2022/04,6789,011,ローランド　ディー．ジー．,3260
2022/04,6790,,野田スクリーン,
2022/04,6791,,日本コロムビア,
2022/04,6792,,日本ビクター,
2022/04,6793,,山水電気,
2022/04,6794,011,フォスター電機,693
2022/04,6795,,ｕｎｉｄｅｎ２１,
2022/04,6796,,フォルシアクラリオン・エレクト,
2022/04,6798,011,ＳＭＫ,2164
2022/04,6799,,日本マランツ,
2022/04,6800,011,ヨコオ,2562
2022/04,6801,,埼玉村田製作所,
2022/04,6802,,赤井電機,
2022/04,6803,012,ティアック,114
2022/04,6804,011,ホシデン,1246
2022/04,6805,,八木アンテナ,
2022/04,6806,011,ヒロセ電機,16640
2022/04,6807,011,日本航空電子工業,1822
2022/04,6808,,シントム,
2022/04,6809,011,ＴＯＡ,701
2022/04,6810,011,マクセル,1164
2022/04,6813,,ナカミチ,
2022/04,6814,011,古野電気,938
2022/04,6815,011,ユニデンホールディングス,3500
2022/04,6816,,アルパイン,
2022/04,6817,011,スミダコーポレーション,846
2022/04,6818,,島田理化工業,
2022/04,6819,012,伊豆シャボテンリゾート,101
2022/04,6820,011,アイコム,2400
2022/04,6822,012,大井電気,2472
2022/04,6823,011,リオン,2288
2022/04,6824,012,新コスモス電機,1750
2022/04,6825,,パトライト,
2022/04,6826,011,本多通信工業,478
2022/04,6827,,東北パイオニア,
2022/04,6832,012,アオイ電子,2015
2022/04,6833,,日本電産リード,
2022/04,6834,012,精工技研,1812
2022/04,6835,012,アライドテレシスホールディング,97
2022/04,6836,012,ぷらっとホーム,692
2022/04,6837,012,京写,348
2022/04,6838,012,多摩川ホールディングス,909
2022/04,6839,,船井電機,
2022/04,6840,012,ＡＫＩＢＡホールディングス,386
2022/04,6841,011,横河電機,2083
2022/04,6842,,ユニパルス,
2022/04,6844,011,新電元工業,2919
2022/04,6845,011,アズビル,3975
2022/04,6847,,安藤電気,
2022/04,6848,012,東亜ディーケーケー,902
2022/04,6849,011,日本光電,3140
2022/04,6850,011,チノー,1609
2022/04,6851,,大倉電気,
2022/04,6853,011,共和電業,360
2022/04,6855,012,日本電子材料,1956
2022/04,6856,011,堀場製作所,6360
2022/04,6857,011,アドバンテスト,8990
2022/04,6858,012,小野測器,491
2022/04,6859,011,エスペック,1734
2022/04,6860,,パナソニック　デバイスＳＵＮＸ,
2022/04,6861,011,キーエンス,52850
2022/04,6862,012,ミナトホールディングス,449
2022/04,6863,012,ニレコ,840
2022/04,6864,012,エヌエフホールディングス,1244
2022/04,6866,011,日置電機,7850
2022/04,6867,012,リーダー電子,516
2022/04,6869,011,シスメックス,8610
2022/04,6870,012,日本フェンオール,1400
2022/04,6871,011,日本マイクロニクス,1535
2022/04,6873,,日立ハイテク電子エンジニアリン,
2022/04,6874,012,協立電機,1902
2022/04,6875,011,メガチップス,3365
2022/04,6877,012,ＯＢＡＲＡ　ＧＲＯＵＰ,2900
2022/04,6878,,長野日本無線,
2022/04,6879,011,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,695
2022/04,6881,012,キョウデン,516
2022/04,6882,012,三社電機製作所,757
2022/04,6883,,ニデックコンポーネンツ,
2022/04,6885,,アマダウエルドテック,
2022/04,6888,012,アクモス,340
2022/04,6890,012,フェローテックホールディングス,2396
2022/04,6894,012,パルステック工業,1598
2022/04,6895,,ダイヤモンド電機,
2022/04,6897,012,ツインバード,580
2022/04,6898,012,トミタ電機,2139
2022/04,6899,012,ＡＳＴＩ,1677
2022/04,6900,,岩手村田製作所,
2022/04,6901,012,沢藤電機,1468
2022/04,6902,011,デンソー,7957
2022/04,6903,,日興電機工業,
2022/04,6904,011,原田工業,914
2022/04,6905,011,コーセル,758
2022/04,6907,012,ジオマテック,562
2022/04,6908,011,イリソ電子工業,3055
2022/04,6910,,富士フイルムヘルスケアマニュフ,
2022/04,6911,,日清紡マイクロデバイス,
2022/04,6912,012,菊水ホールディングス,1088
2022/04,6913,,バッファロー,
2022/04,6914,011,オプテックスグループ,1722
2022/04,6915,012,千代田インテグレ,2188
2022/04,6916,012,アイ・オー・データ機器,1300
2022/04,6917,,ＴＤＫラムダ,
2022/04,6918,012,アバールデータ,2814
2022/04,6919,012,ケル,1301
2022/04,6920,011,レーザーテック,17715
2022/04,6921,,東光電気,
2022/04,6923,011,スタンレー電気,2244
2022/04,6924,011,岩崎電気,2320
2022/04,6925,011,ウシオ電機,1703
2022/04,6926,012,岡谷電機産業,283
2022/04,6927,012,ヘリオス　テクノ　ホールディン,281
2022/04,6928,011,エノモト,1515
2022/04,6929,011,日本セラミック,2383
2022/04,6930,012,日本アンテナ,670
2022/04,6931,,ジーエス・ユアサ　インダストリ,
2022/04,6932,011,遠藤照明,878
2022/04,6933,,ＹＵＡＳＡ,
2022/04,6934,,新神戸電機,
2022/04,6935,,日本デジタル研究所,
2022/04,6936,,トーカン,
2022/04,6937,011,古河電池,1207
2022/04,6938,012,双信電機,579
2022/04,6941,011,山一電機,1665
2022/04,6942,012,ソフィアホールディングス,985
2022/04,6943,012,ＮＫＫスイッチズ,4900
2022/04,6945,,富士通フロンテック,
2022/04,6946,012,日本アビオニクス,2672
2022/04,6947,011,図研,3030
2022/04,6949,,京セラクリスタルデバイス,
2022/04,6950,,ワイ・イー・データ,
2022/04,6951,011,日本電子,5950
2022/04,6952,011,カシオ計算機,1355
2022/04,6953,,日本ＮＣＲ,
2022/04,6954,011,ファナック,20165
2022/04,6955,012,ＦＤＫ,727
2022/04,6957,012,芝浦電子,5990
2022/04,6958,011,日本ＣＭＫ,525
2022/04,6959,,アマダメトレックス,
2022/04,6960,012,フクダ電子,7500
2022/04,6961,011,エンプラス,2787
2022/04,6962,011,大真空,1170
2022/04,6963,011,ローム,9160
2022/04,6964,012,サンコー,472
2022/04,6965,011,浜松ホトニクス,5860
2022/04,6966,011,三井ハイテック,11390
2022/04,6967,011,新光電気工業,5710
2022/04,6968,,グラフテック,
2022/04,6969,012,松尾電機,700
2022/04,6970,,日本コンラックス,
2022/04,6971,011,京セラ,6863
2022/04,6972,,エルナー,
2022/04,6973,012,協栄産業,1328
2022/04,6974,,日本インター,
2022/04,6975,,ＮＥＯＭＡＸ,
2022/04,6976,011,太陽誘電,5180
2022/04,6977,012,日本抵抗器製作所,933
2022/04,6980,,昭和電工マテリアルズ・エレクト,
2022/04,6981,011,村田製作所,7794
2022/04,6982,012,リード,462
2022/04,6985,,ユーシン,
2022/04,6986,011,双葉電子工業,665
2022/04,6987,,富士通東和エレクトロン,
2022/04,6988,011,日東電工,8750
2022/04,6989,011,北陸電気工業,1172
2022/04,6991,,パナソニック電工,
2022/04,6992,,マーレエレクトリックドライブズ,
2022/04,6993,012,大黒屋ホールディングス,53
2022/04,6994,012,指月電機製作所,451
2022/04,6995,011,東海理化電機製作所,1370
2022/04,6996,011,ニチコン,1180
2022/04,6997,011,日本ケミコン,1817
2022/04,6998,012,日本タングステン,2150
2022/04,6999,011,ＫＯＡ,1537
2022/04,7003,011,三井Ｅ＆Ｓ,351
2022/04,7004,011,日立造船,705
2022/04,7007,,佐世保重工業,
2022/04,7011,011,三菱重工業,4435
2022/04,7012,011,川崎重工業,2308
2022/04,7013,011,ＩＨＩ,2964
2022/04,7014,012,名村造船所,352
2022/04,7018,012,内海造船,1205
2022/04,7021,012,ニッチツ,1220
2022/04,7022,012,サノヤスホールディングス,125
2022/04,7030,011,スプリックス,1223
2022/04,7031,014,インバウンドテック,3225
2022/04,7033,011,マネジメントソリューションズ,4680
2022/04,7034,011,プロレド・パートナーズ,542
2022/04,7035,011,ａｎｄ　ｆａｃｔｏｒｙ,421
2022/04,7036,014,イーエムネットジャパン,2870
2022/04,7037,011,テノ．ホールディングス,625
2022/04,7038,011,フロンティア・マネジメント,980
2022/04,7039,014,ブリッジインターナショナル,1880
2022/04,7040,012,サン・ライフホールディング,789
2022/04,7041,014,ＣＲＧホールディングス,461
2022/04,7042,012,アクセスグループ・ホールディン,833
2022/04,7043,014,アルー,771
2022/04,7044,011,ピアラ,842
2022/04,7045,012,ツクイスタッフ,1701
2022/04,7046,014,ＴＤＳＥ,1380
2022/04,7047,014,ポート,683
2022/04,7048,014,ベルトラ,411
2022/04,7049,014,識学,734
2022/04,7050,014,フロンティアインターナショナル,2729
2022/04,7057,012,エヌ・シー・エヌ,1201
2022/04,7058,012,共栄セキュリティーサービス,2916
2022/04,7059,011,コプロ・ホールディングス,1009
2022/04,7060,011,ギークス,1182
2022/04,7061,014,日本ホスピスホールディングス,1736
2022/04,7062,014,フレアス,892
2022/04,7063,014,Ｂｉｒｄｍａｎ,2139
2022/04,7064,014,ハウテレビジョン,2201
2022/04,7065,012,ユーピーアール,1724
2022/04,7066,014,ピアズ,1036
2022/04,7067,014,ブランディングテクノロジー,1005
2022/04,7068,014,フィードフォースグループ,417
2022/04,7069,014,サイバー・バズ,1205
2022/04,7070,014,ＳＩホールディングス,294
2022/04,7071,012,アンビスホールディングス,5130
2022/04,7072,014,インティメート・マージャー,1320
